Source,Unit,Year,Invdate.fuels,Invdate.trees,Timestep,PlotID,InvID.fuels,count.ha_Live_ABCO,count.ha_Live_CADE,count.ha_Live_LIDE,count.ha_Live_OTHER,count.ha_Live_PILA,count.ha_Live_PIPO,count.ha_Live_PSME,count.ha_Live_QUKE,count.ha_Live_(all),count.ha_Snag_ABCO,count.ha_Snag_CADE,count.ha_Snag_LIDE,count.ha_Snag_OTHER,count.ha_Snag_PILA,count.ha_Snag_PIPO,count.ha_Snag_PSME,count.ha_Snag_QUKE,count.ha_Snag_(all),count.ha_(all)_(all),BA.mha.sum_Live_ABCO,BA.mha.sum_Live_CADE,BA.mha.sum_Live_LIDE,BA.mha.sum_Live_OTHER,BA.mha.sum_Live_PILA,BA.mha.sum_Live_PIPO,BA.mha.sum_Live_PSME,BA.mha.sum_Live_QUKE,BA.mha.sum_Live_(all),BA.mha.sum_Snag_ABCO,BA.mha.sum_Snag_CADE,BA.mha.sum_Snag_LIDE,BA.mha.sum_Snag_OTHER,BA.mha.sum_Snag_PILA,BA.mha.sum_Snag_PIPO,BA.mha.sum_Snag_PSME,BA.mha.sum_Snag_QUKE,BA.mha.sum_Snag_(all),BA.mha.sum_(all)_(all),pBA_Live_ABCO,pBA_Live_CADE,pBA_Live_LIDE,pBA_Live_OTHER,pBA_Live_PILA,pBA_Live_PIPO,pBA_Live_PSME,pBA_Live_QUKE,pBA_Live_(all),pBA_Snag_ABCO,pBA_Snag_CADE,pBA_Snag_LIDE,pBA_Snag_OTHER,pBA_Snag_PILA,pBA_Snag_PIPO,pBA_Snag_PSME,pBA_Snag_QUKE,pBA_Snag_(all),pBA_(all)_(all),pBA_ABCO_(all),pBA_CADE_(all),pBA_LIDE_(all),pBA_OTHER_(all),pBA_PILA_(all),pBA_PIPO_(all),pBA_PSME_(all),pBA_QUKE_(all),fuelload_litter_tonha,fuelload_duff_tonha,fuelload_litterduff_tonha,fuelload_1h_tonha,fuelload_10h_tonha,fuelload_100h_tonha,fuelload_1000s_tonha,fuelload_1000r_tonha,fuelload_1000h_tonha,fuelload_1.100h_tonha,fuelload_1.1000h_tonha,fuelload_total_tonha,fuelload_surface_tonha,Treatment,disturbance
FFS,570,2003,6/18/03,6/1/03,Post_1,0570-00107,2.00307E+11,74.12898443,49.41932296,0,0,0,24.70966148,0,0,148.2579689,0,24.70966148,0,0,0,0,0,24.70966148,49.41932296,197.6772918,14.87445534,9.787396312,0,0,0,13.24087762,0,0,37.90272928,0,1.489073775,0,0,0,0,0,1.035572804,2.52464658,40.42737586,0.367930271,0.242098234,0,0,0,0.32752256,0,0,0.937551065,0,0.036833303,0,0,0,0,0,0.025615633,0.062448935,1,0.367930271,0.278931537,0,0,0,0.32752256,0,0.025615633,2.104845317,11.47306846,14.87963567,0.687207374,3.36911168,7.408187293,2.529566096,6.901110531,9.430676627,11.46450635,20.89518297,34.47309675,23.00002829,MechBurn,None
FFS,570,2009,6/1/09,6/1/09,Post_7,0570-00107,2.00907E+11,74.12898443,49.41932296,0,0,0,24.70966148,0,0,148.2579689,0,24.70966148,0,0,0,0,0,24.70966148,49.41932296,197.6772918,17.78780318,10.74881526,0,0,0,14.75671354,0,0,43.29333199,0,1.373156226,0,0,0,0,0,1.035572804,2.40872903,45.70206102,0.389212276,0.235193228,0,0,0,0.322889454,0,0,0.947294958,0,0.030045827,0,0,0,0,0,0.022659215,0.052705042,1,0.389212276,0.265239055,0,0,0,0.322889454,0,0.022659215,8.444607085,0,14.88120747,0.600134554,1.896684299,1.866252793,4.086700732,0,4.086700732,4.363071646,8.449772378,16.89437946,16.89437946,MechBurn,None
BFRS,570,2016,6/27/16,6/27/16,Post_14,0570-00107,7281,74.12898443,49.41932296,0,0,0,24.70966148,0,0,148.2579689,0,24.70966148,0,0,0,0,0,0,24.70966148,172.9676303,21.68475128,13.12881958,0,0,0,16.8638309,0,0,51.67740176,0,1.406811276,0,0,0,0,0,0,1.406811276,53.08421304,0.408497179,0.247320603,0,0,0,0.317680718,0,0,0.9734985,0,0.0265015,0,0,0,0,0,0,0.0265015,1,0.408497179,0.273822103,0,0,0,0.317680718,0,0,41.79310787,0.967828333,72.82899836,0.298642302,0.517030138,5.510360005,3.324442324,0,3.324442324,6.326032445,9.650474768,52.41141097,51.44358264,MechBurn,None
FFS,570,2001,5/23/02,6/1/01,Intermediate,0570-00107,2.00206E+11,123.5483074,271.8062763,0,0,0,24.70966148,0,24.70966148,444.7739066,0,49.41932296,0,0,0,0,0,0,49.41932296,494.1932296,19.49555416,25.92413613,0,0,0,12.98563777,0,1.035572804,59.44090087,0,2.288813654,0,0,0,0,0,0,2.288813654,61.72971452,0.315821227,0.419962029,0,0,0,0.210362835,0,0.016775921,0.962922011,0,0.037077989,0,0,0,0,0,0,0.037077989,1,0.315821227,0.457040017,0,0,0,0.210362835,0,0.016775921,14.68417728,3.923113019,27.01312299,0.679978143,5.237635474,1.959731904,98.84196938,2.023406959,100.8653763,7.87734552,108.7427219,127.3500122,123.4268991,MechBurn,Harvest
FFS,570,2003,7/26/02,6/1/03,Intermediate,0570-00107,2.00208E+11,74.12898443,49.41932296,0,0,0,24.70966148,0,0,148.2579689,0,24.70966148,0,0,0,0,0,24.70966148,49.41932296,197.6772918,14.87445534,9.787396312,0,0,0,13.24087762,0,0,37.90272928,0,1.489073775,0,0,0,0,0,1.035572804,2.52464658,40.42737586,0.367930271,0.242098234,0,0,0,0.32752256,0,0,0.937551065,0,0.036833303,0,0,0,0,0,0.025615633,0.062448935,1,0.367930271,0.278931537,0,0,0,0.32752256,0,0.025615633,10.52422658,15.29742461,33.47918025,0.890824373,5.442411176,9.260234116,29.03725252,2.015219685,31.0524722,15.59346967,46.64594187,72.46759306,57.17016845,MechBurn,Mastication
FFS,570,2003,12/11/02,6/1/03,Intermediate,0570-00107,2.00213E+11,74.12898443,49.41932296,0,0,0,24.70966148,0,0,148.2579689,0,24.70966148,0,0,0,0,0,24.70966148,49.41932296,197.6772918,14.87445534,9.787396312,0,0,0,13.24087762,0,0,37.90272928,0,1.489073775,0,0,0,0,0,1.035572804,2.52464658,40.42737586,0.367930271,0.242098234,0,0,0,0.32752256,0,0,0.937551065,0,0.036833303,0,0,0,0,0,0.025615633,0.062448935,1,0.367930271,0.278931537,0,0,0,0.32752256,0,0.025615633,4.209690633,3.824356153,11.15972675,0.432686124,2.850786806,3.704093647,5.059132193,0,5.059132193,6.987566577,12.04669877,20.08074556,16.2563894,MechBurn,Burn
FFS,570,2001,6/13/01,6/1/01,Pretreatment,0570-00110,2.00107E+11,222.3869533,172.9676303,0,0,0,24.70966148,0,24.70966148,444.7739066,0,74.12898443,0,0,0,0,0,0,74.12898443,518.902891,26.55639427,6.118963927,0,0,0,8.530681623,0,3.538444817,44.74448463,0,1.273753967,0,0,0,0,0,0,1.273753967,46.0182386,0.57708411,0.132968234,0,0,0,0.1853761,0,0.076892226,0.972320671,0,0.027679329,0,0,0,0,0,0,0.027679329,1,0.57708411,0.160647563,0,0,0,0.1853761,0,0.076892226,37.82501224,76.97785181,141.3340313,1.043886545,4.054154701,6.654831989,24.46140006,1.995556833,26.4569569,11.75287324,38.20983013,153.0126942,76.03484237,MechBurn,None
FFS,570,2003,6/19/03,6/1/03,Post_1,0570-00110,2.00307E+11,74.12898443,0,0,0,0,24.70966148,0,24.70966148,123.5483074,0,0,0,0,0,0,0,0,0,123.5483074,14.00036754,0,0,0,0,8.659834694,0,3.45606243,26.11626467,0,0,0,0,0,0,0,0,0,26.11626467,0.536078483,0,0,0,0,0.331587798,0,0.132333719,1,0,0,0,0,0,0,0,0,0,1,0.536078483,0,0,0,0,0.331587798,0,0.132333719,5.268283345,0,10.99854817,0.076177342,0.264870622,0,0,0,0,0.341047964,0.341047964,5.609331309,5.609331309,MechBurn,None
FFS,570,2009,6/1/09,6/1/09,Post_7,0570-00110,2.00907E+11,49.41932296,0,0,0,0,24.70966148,0,0,74.12898443,24.70966148,0,0,0,0,0,0,24.70966148,49.41932296,123.5483074,13.26131311,0,0,0,0,9.921304079,0,0,23.18261719,4.178232839,0,0,0,0,0,0,3.246409443,7.424642282,30.60725947,0.433273457,0,0,0,0,0.324148723,0,0,0.75742218,0.136511171,0,0,0,0,0,0,0.106066649,0.24257782,1,0.569784628,0,0,0,0,0.324148723,0,0.106066649,23.60283576,7.525031053,55.03608932,0.296418541,0,3.242381624,35.23719794,0,35.23719794,3.538800165,38.7759981,69.90386492,62.37883387,MechBurn,None
BFRS,570,2016,6/27/16,6/27/16,Post_14,0570-00110,7195,49.41932296,0,0,0,0,24.70966148,0,0,74.12898443,24.70966148,0,0,0,0,0,0,0,24.70966148,98.83864591,16.31805924,0,0,0,0,12.34478147,0,0,28.66284071,4.19301378,0,0,0,0,0,0,0,4.19301378,32.85585449,0.49665606,0,0,0,0,0.375725473,0,0,0.872381533,0.127618467,0,0,0,0,0,0,0,0.127618467,1,0.624274527,0,0,0,0,0.375725473,0,0,63.63517872,20.59758936,141.2702762,0.405767806,1.066005459,3.206402531,20.97430965,8.168520273,29.14282992,4.678175796,33.82100571,118.0537738,97.45618443,MechBurn,None
FFS,570,2001,5/24/02,6/1/01,Intermediate,0570-00110,2.00206E+11,222.3869533,172.9676303,0,0,0,24.70966148,0,24.70966148,444.7739066,0,74.12898443,0,0,0,0,0,0,74.12898443,518.902891,26.55639427,6.118963927,0,0,0,8.530681623,0,3.538444817,44.74448463,0,1.273753967,0,0,0,0,0,0,1.273753967,46.0182386,0.57708411,0.132968234,0,0,0,0.1853761,0,0.076892226,0.972320671,0,0.027679329,0,0,0,0,0,0,0.027679329,1,0.57708411,0.160647563,0,0,0,0.1853761,0,0.076892226,26.70000864,50.03560368,95.49596709,0.979975124,4.814308708,8.318539987,10.92062505,10.55649565,21.47712069,14.11282382,35.58994451,112.3255568,62.28995315,MechBurn,Harvest
FFS,570,2003,8/16/02,6/1/03,Intermediate,0570-00110,2.00209E+11,74.12898443,0,0,0,0,24.70966148,0,24.70966148,123.5483074,0,0,0,0,0,0,0,0,0,123.5483074,14.00036754,0,0,0,0,8.659834694,0,3.45606243,26.11626467,0,0,0,0,0,0,0,0,0,26.11626467,0.536078483,0,0,0,0,0.331587798,0,0.132333719,1,0,0,0,0,0,0,0,0,0,1,0.536078483,0,0,0,0,0.331587798,0,0.132333719,14.04875559,37.75593096,65.99128904,0.914128105,4.502800576,9.62691956,8.325522681,22.10975784,30.43528052,15.04384824,45.47912876,97.28381531,59.52788435,MechBurn,Mastication
FFS,570,2003,12/11/02,6/1/03,Intermediate,0570-00110,2.00213E+11,74.12898443,0,0,0,0,24.70966148,0,24.70966148,123.5483074,0,0,0,0,0,0,0,0,0,123.5483074,14.00036754,0,0,0,0,8.659834694,0,3.45606243,26.11626467,0,0,0,0,0,0,0,0,0,26.11626467,0.536078483,0,0,0,0,0.331587798,0,0.132333719,1,0,0,0,0,0,0,0,0,0,1,0.536078483,0,0,0,0,0.331587798,0,0.132333719,1.756094448,7.551186191,10.99854817,0.050784895,0.794611866,0,0,0,0,0.845396761,0.845396761,10.1526774,2.601491209,MechBurn,Burn
FFS,570,2001,6/11/01,6/1/01,Pretreatment,0570-00111,2.00107E+11,0,123.5483074,0,0,0,197.6772918,49.41932296,123.5483074,494.1932296,0,0,0,0,0,24.70966148,0,0,24.70966148,518.902891,0,7.330285824,0,0,0,23.89168793,2.29981738,10.86230695,44.38409808,0,0,0,0,0,0.528353472,0,0,0.528353472,44.91245155,0,0.163212774,0,0,0,0.53196134,0.051206677,0.241855133,0.988235924,0,0,0,0,0,0.011764076,0,0,0.011764076,1,0,0.163212774,0,0,0,0.543725416,0.051206677,0.241855133,29.42182181,57.24271948,136.6057755,0.167825428,3.329495863,5.700244509,0,2.902969949,2.902969949,9.1975658,12.10053575,98.76507704,41.52235756,MechBurn,None
FFS,570,2003,6/19/03,6/1/03,Post_1,0570-00111,2.00307E+11,0,49.41932296,0,0,0,123.5483074,24.70966148,98.83864591,296.5159377,0,0,0,0,0,0,0,0,0,296.5159377,0,5.233678332,0,0,0,19.79362509,0.947853514,9.671769867,35.6469268,0,0,0,0,0,0,0,0,0,35.6469268,0,0.146819903,0,0,0,0.555268767,0.026590049,0.271321282,1,0,0,0,0,0,0,0,0,0,1,0,0.146819903,0,0,0,0.555268767,0.026590049,0.271321282,0,0,0,0.204832446,2.497904836,0,9.731081576,0,9.731081576,2.702737282,12.43381886,12.43381886,12.43381886,MechBurn,None
FFS,570,2009,6/1/09,6/1/09,Post_7,0570-00111,2.00907E+11,0,49.41932296,0,0,0,98.83864591,24.70966148,98.83864591,271.8062763,0,0,0,0,0,0,0,24.70966148,24.70966148,296.5159377,0,6.439993243,0,0,0,21.30460928,1.026626213,10.97940832,39.75063705,0,0,0,0,0,0,0,1.666064911,1.666064911,41.41670196,0,0.155492662,0,0,0,0.514396566,0.024787735,0.265096152,0.959773115,0,0,0,0,0,0,0,0.040226885,0.040226885,1,0,0.155492662,0,0,0,0.514396566,0.024787735,0.305323037,21.26839294,19.35805665,81.70379035,0.15242972,2.769252071,3.833436531,8.58538452,0,8.58538452,6.755118322,15.34050284,55.96695243,36.60889578,MechBurn,None
BFRS,570,2016,6/29/16,6/29/16,Post_14,0570-00111,7196,0,49.41932296,0,0,0,98.83864591,24.70966148,74.12898443,247.0966148,0,0,0,0,0,0,0,49.41932296,49.41932296,296.5159377,0,8.65146365,0,0,0,24.91618526,1.202475569,8.052354362,42.82247884,0,0,0,0,0,0,0,4.359787776,4.359787776,47.18226662,0,0.183362612,0,0,0,0.528083686,0.025485752,0.170664848,0.907596898,0,0,0,0,0,0,0,0.092403102,0.092403102,1,0,0.183362612,0,0,0,0.528083686,0.025485752,0.26306795,12.62977271,63.62501304,94.44306862,0.200520743,3.302335737,3.821356907,11.12880854,10.98376433,22.11257287,7.324213387,29.43678626,105.691572,42.06655897,MechBurn,None
FFS,570,2001,5/23/02,6/1/01,Intermediate,0570-00111,2.00206E+11,0,123.5483074,0,0,0,197.6772918,49.41932296,123.5483074,494.1932296,0,0,0,0,0,24.70966148,0,0,24.70966148,518.902891,0,7.330285824,0,0,0,23.89168793,2.29981738,10.86230695,44.38409808,0,0,0,0,0,0.528353472,0,0,0.528353472,44.91245155,0,0.163212774,0,0,0,0.53196134,0.051206677,0.241855133,0.988235924,0,0,0,0,0,0.011764076,0,0,0.011764076,1,0,0.163212774,0,0,0,0.543725416,0.051206677,0.241855133,24.51818484,34.34563169,101.5786536,0.134260343,1.94220592,7.600326011,18.02206499,0,18.02206499,9.676792274,27.69885726,86.56267379,52.2170421,MechBurn,Harvest
FFS,570,2003,7/26/02,6/1/03,Intermediate,0570-00111,2.00208E+11,0,49.41932296,0,0,0,123.5483074,24.70966148,98.83864591,296.5159377,0,0,0,0,0,0,0,0,0,296.5159377,0,5.233678332,0,0,0,19.79362509,0.947853514,9.671769867,35.6469268,0,0,0,0,0,0,0,0,0,35.6469268,0,0.146819903,0,0,0,0.555268767,0.026590049,0.271321282,1,0,0,0,0,0,0,0,0,0,1,0,0.146819903,0,0,0,0.555268767,0.026590049,0.271321282,12.70664458,23.01441998,59.67061975,1.638659568,2.775449817,9.459569962,21.33566124,0,21.33566124,13.87367935,35.20934058,70.93040515,47.91598516,MechBurn,Mastication
FFS,570,2003,12/11/02,6/1/03,Intermediate,0570-00111,2.00213E+11,0,49.41932296,0,0,0,123.5483074,24.70966148,98.83864591,296.5159377,0,0,0,0,0,0,0,0,0,296.5159377,0,5.233678332,0,0,0,19.79362509,0.947853514,9.671769867,35.6469268,0,0,0,0,0,0,0,0,0,35.6469268,0,0.146819903,0,0,0,0.555268767,0.026590049,0.271321282,1,0,0,0,0,0,0,0,0,0,1,0,0.146819903,0,0,0,0.555268767,0.026590049,0.271321282,1.155149507,19.17868332,21.06021873,0.034138741,1.66526989,1.891913992,3.352334323,0,3.352334323,3.591322624,6.943656947,27.27748977,8.098806454,MechBurn,Burn
FFS,570,2001,6/13/01,6/1/01,Pretreatment,0570-00112,2.00107E+11,0,741.2898443,0,0,0,24.70966148,0,74.12898443,840.1284902,0,24.70966148,0,0,0,0,0,0,24.70966148,864.8381517,0,67.17752884,0,0,0,6.847460993,0,11.03106955,85.05605938,0,0.353691167,0,0,0,0,0,0,0.353691167,85.40975055,0,0.786532315,0,0,0,0.080171888,0,0.129154686,0.99585889,0,0.00414111,0,0,0,0,0,0,0.00414111,1,0,0.790673425,0,0,0,0.080171888,0,0.129154686,21.55819766,62.35498785,93.3960844,0.974691273,3.082265577,0,21.45490247,0,21.45490247,4.05695685,25.51185932,109.4250448,47.07005697,MechBurn,None
FFS,570,2003,6/19/03,6/1/03,Post_1,0570-00112,2.00307E+11,0,123.5483074,0,0,0,24.70966148,0,24.70966148,172.9676303,0,0,0,0,0,0,0,0,0,172.9676303,0,21.55967446,0,0,0,7.221315953,0,5.680037555,34.46102797,0,0,0,0,0,0,0,0,0,34.46102797,0,0.625624821,0,0,0,0.209550219,0,0.16482496,1,0,0,0,0,0,0,0,0,0,1,0,0.625624821,0,0,0,0.209550219,0,0.16482496,13.73946889,2.037693328,25.46522643,0.670366082,2.226659845,6.447272466,3.413907452,0,3.413907452,9.344298393,12.75820584,28.53536806,26.49767474,MechBurn,None
FFS,570,2009,6/1/09,6/1/09,Post_7,0570-00112,2.00907E+11,0,123.5483074,0,0,0,24.70966148,0,24.70966148,172.9676303,0,0,0,0,0,0,0,0,0,172.9676303,0,25.93420832,0,0,0,8.249960486,0,6.151392895,40.3355617,0,0,0,0,0,0,0,0,0,40.3355617,0,0.642961378,0,0,0,0.204533175,0,0.152505448,1,0,0,0,0,0,0,0,0,0,1,0,0.642961378,0,0,0,0.204533175,0,0.152505448,27.96688055,4.07650088,51.01674447,0.180254972,0.451558566,4.394449075,0,0,0,5.026262613,5.026262613,37.06964404,32.99314316,MechBurn,None
BFRS,570,2016,6/30/16,6/30/16,Post_14,0570-00112,7197,0,123.5483074,0,0,0,24.70966148,0,24.70966148,172.9676303,0,0,0,0,0,0,0,0,0,172.9676303,0,31.5519623,0,0,0,9.537669614,0,6.739071746,47.82870366,0,0,0,0,0,0,0,0,0,47.82870366,0,0.659686755,0,0,0,0.199413091,0,0.140900155,1,0,0,0,0,0,0,0,0,0,1,0,0.659686755,0,0,0,0.199413091,0,0.140900155,47.55366435,4.143064454,82.87423544,0.26865159,0.492219094,2.172821683,0,0,0,2.933692367,2.933692367,54.63042117,50.48735671,MechBurn,None
FFS,570,2001,5/24/02,6/1/01,Intermediate,0570-00112,2.00206E+11,0,741.2898443,0,0,0,24.70966148,0,74.12898443,840.1284902,0,24.70966148,0,0,0,0,0,0,24.70966148,864.8381517,0,67.17752884,0,0,0,6.847460993,0,11.03106955,85.05605938,0,0.353691167,0,0,0,0,0,0,0.353691167,85.40975055,0,0.786532315,0,0,0,0.080171888,0,0.129154686,0.99585889,0,0.00414111,0,0,0,0,0,0,0.00414111,1,0,0.790673425,0,0,0,0.080171888,0,0.129154686,16.16864824,12.47099757,36.54629389,0.381400933,3.556460282,6.714348611,18.37969978,0,18.37969978,10.65220983,29.03190961,57.67155542,45.20055785,MechBurn,Harvest
FFS,570,2003,7/26/02,6/1/03,Intermediate,0570-00112,2.00208E+11,0,123.5483074,0,0,0,24.70966148,0,24.70966148,172.9676303,0,0,0,0,0,0,0,0,0,172.9676303,0,21.55967446,0,0,0,7.221315953,0,5.680037555,34.46102797,0,0,0,0,0,0,0,0,0,34.46102797,0,0.625624821,0,0,0,0.209550219,0,0.16482496,1,0,0,0,0,0,0,0,0,0,1,0,0.625624821,0,0,0,0.209550219,0,0.16482496,9.159645927,16.30154662,31.34181715,1.340732164,4.700726339,6.447272466,36.16356196,0,36.16356196,12.48873097,48.65229293,74.11348548,57.81193886,MechBurn,Mastication
FFS,570,2001,6/12/01,6/1/01,Pretreatment,0570-00113,2.00107E+11,172.9676303,98.83864591,0,0,0,74.12898443,0,0,345.9352607,24.70966148,24.70966148,0,0,0,0,0,0,49.41932296,395.3545836,16.21830712,11.52084206,0,0,0,27.87348389,0,0,55.61263307,1.203248617,0.973761756,0,0,0,0,0,0,2.177010373,57.78964344,0.280643834,0.199358248,0,0,0,0.482326629,0,0,0.962328711,0.020821181,0.016850108,0,0,0,0,0,0,0.037671289,1,0.301465015,0.216208356,0,0,0,0.482326629,0,0,21.76626834,74.79974115,114.2705953,2.120478558,3.765734728,5.610608299,5.45926171,14.45632826,19.91558997,11.49682158,31.41241155,127.978421,53.17867989,MechBurn,None
FFS,570,2003,6/19/03,6/1/03,Post_1,0570-00113,2.00307E+11,74.12898443,49.41932296,0,0,0,74.12898443,0,0,197.6772918,0,0,0,0,0,0,0,0,0,197.6772918,12.12730839,10.10316635,0,0,0,28.85011787,0,0,51.08059262,0,0,0,0,0,0,0,0,0,51.08059262,0.237415186,0.197788746,0,0,0,0.564796068,0,0,1,0,0,0,0,0,0,0,0,0,1,0.237415186,0.197788746,0,0,0,0.564796068,0,0,0,11.12652367,10.49048023,0.540349474,2.466851924,1.895019259,0,0,0,4.902220657,4.902220657,16.02874433,4.902220657,MechBurn,None
FFS,570,2009,6/1/09,6/1/09,Post_7,0570-00113,2.00907E+11,74.12898443,49.41932296,0,0,0,74.12898443,0,0,197.6772918,0,0,0,0,0,0,0,0,0,197.6772918,15.3155747,11.55325162,0,0,0,31.81209946,0,0,58.68092577,0,0,0,0,0,0,0,0,0,58.68092577,0.260997496,0.196882572,0,0,0,0.542119931,0,0,1,0,0,0,0,0,0,0,0,0,1,0.260997496,0.196882572,0,0,0,0.542119931,0,0,20.24683903,18.57530815,59.76921795,0.227751203,1.248003804,1.914145608,0,0,0,3.389900615,3.389900615,42.2120478,23.63673965,MechBurn,None
BFRS,570,2016,6/30/16,6/30/16,Post_14,0570-00113,7198,0,49.41932296,0,0,0,74.12898443,0,0,123.5483074,49.41932296,0,0,0,0,0,0,0,49.41932296,172.9676303,0,14.08276183,0,0,0,34.27894251,0,0,48.36170434,14.20032999,0,0,0,0,0,0,0,14.20032999,62.56203432,0,0.225100766,0,0,0,0.547919243,0,0,0.773020009,0.226979991,0,0,0,0,0,0,0,0.226979991,1,0.226979991,0.225100766,0,0,0,0.547919243,0,0,30.08301674,42.57052602,102.7435933,0.534228146,2.726419375,5.735885437,0,0,0,8.996532958,8.996532958,81.65007572,39.0795497,MechBurn,None
FFS,570,2001,5/23/02,6/1/01,Intermediate,0570-00113,2.00206E+11,172.9676303,98.83864591,0,0,0,74.12898443,0,0,345.9352607,24.70966148,24.70966148,0,0,0,0,0,0,49.41932296,395.3545836,16.21830712,11.52084206,0,0,0,27.87348389,0,0,55.61263307,1.203248617,0.973761756,0,0,0,0,0,0,2.177010373,57.78964344,0.280643834,0.199358248,0,0,0,0.482326629,0,0,0.962328711,0.020821181,0.016850108,0,0,0,0,0,0,0.037671289,1,0.301465015,0.216208356,0,0,0,0.482326629,0,0,32.64940251,52.3598188,114.2705953,0.441766366,2.151848416,7.480811065,4.367409368,2.419385504,6.786794872,10.07442585,16.86122072,101.870442,49.51062322,MechBurn,Harvest
FFS,570,2003,7/26/02,6/1/03,Intermediate,0570-00113,2.00208E+11,74.12898443,49.41932296,0,0,0,74.12898443,0,0,197.6772918,0,0,0,0,0,0,0,0,0,197.6772918,12.12730839,10.10316635,0,0,0,28.85011787,0,0,51.08059262,0,0,0,0,0,0,0,0,0,51.08059262,0.237415186,0.197788746,0,0,0,0.564796068,0,0,1,0,0,0,0,0,0,0,0,0,1,0.237415186,0.197788746,0,0,0,0.564796068,0,0,18.08257274,37.08841223,73.43336162,0.762846316,3.015041241,5.685057776,15.10212484,0,15.10212484,9.462945332,24.56507017,79.73605515,42.64764292,MechBurn,Mastication
FFS,570,2003,12/11/02,6/1/03,Intermediate,0570-00113,2.00213E+11,74.12898443,49.41932296,0,0,0,74.12898443,0,0,197.6772918,0,0,0,0,0,0,0,0,0,197.6772918,12.12730839,10.10316635,0,0,0,28.85011787,0,0,51.08059262,0,0,0,0,0,0,0,0,0,51.08059262,0.237415186,0.197788746,0,0,0,0.564796068,0,0,1,0,0,0,0,0,0,0,0,0,1,0.237415186,0.197788746,0,0,0,0.564796068,0,0,0,0,0,0.063570526,0.274094658,0,0,0,0,0.337665185,0.337665185,0.337665185,0.337665185,MechBurn,Burn
FFS,570,2001,6/14/01,6/1/01,Pretreatment,0570-00115,2.00107E+11,123.5483074,222.3869533,0,0,0,172.9676303,74.12898443,49.41932296,642.4511984,0,0,0,0,0,24.70966148,0,0,24.70966148,667.1608599,5.932094668,10.14964593,0,0,0,6.544402487,13.96735637,29.3116339,65.90513336,0,0,0,0,0,0.353691167,0,0,0.353691167,66.25882452,0.089529126,0.153181799,0,0,0,0.098770278,0.210799942,0.442380832,0.994661976,0,0,0,0,0,0.005338024,0,0,0.005338024,1,0.089529126,0.153181799,0,0,0,0.104108301,0.210799942,0.442380832,28.08888074,47.71968432,109.8673867,0.841918596,6.236622022,5.136499335,11.99947786,5.821533935,17.82101179,12.21503995,30.03605174,105.8446168,58.12493248,MechBurn,None
FFS,570,2003,6/19/03,6/1/03,Post_1,0570-00115,2.00307E+11,0,0,0,0,0,49.41932296,74.12898443,49.41932296,172.9676303,24.70966148,74.12898443,0,0,0,0,0,0,98.83864591,271.8062763,0,0,0,0,0,2.197057724,15.39624927,29.73086225,47.32416925,0.448377543,2.212428007,0,0,0,0,0,0,2.66080555,49.9849748,0,0,0,0,0,0.043954363,0.308017546,0.594795984,0.946767893,0.008970246,0.044261861,0,0,0,0,0,0,0.053232107,1,0.008970246,0.044261861,0,0,0,0.043954363,0.308017546,0.594795984,7.000829992,0,18.83475116,0.148676405,0.526338337,0,2.881153285,0,2.881153285,0.675014741,3.556168026,10.55699802,10.55699802,MechBurn,None
FFS,570,2009,6/1/09,6/1/09,Post_7,0570-00115,2.00907E+11,0,24.70966148,0,0,0,24.70966148,74.12898443,24.70966148,148.2579689,0,49.41932296,0,0,0,24.70966148,0,24.70966148,98.83864591,247.0966148,0,0.77627691,0,0,0,1.85299239,19.09994404,3.07413419,24.80334753,0,1.379444069,0,0,0,0.664201931,0,26.33956072,28.38320672,53.18655425,0,0.01459536,0,0,0,0.034839489,0.359112266,0.057799085,0.466346201,0,0.025935955,0,0,0,0.012488155,0,0.495229689,0.533653799,1,0,0.040531315,0,0,0,0.047327644,0.359112266,0.553028774,8.637042464,0,22.33452312,0.171581332,0.242785193,3.26930102,4.6349417,0,4.6349417,3.683667545,8.318609246,16.95565171,16.95565171,MechBurn,None
BFRS,570,2016,6/30/16,6/30/16,Post_14,0570-00115,7199,0,24.70966148,0,0,0,0,74.12898443,24.70966148,123.5483074,0,0,0,0,0,0,0,0,0,123.5483074,0,1.10631759,0,0,0,0,24.82841606,3.326590317,29.26132397,0,0,0,0,0,0,0,0,0,29.26132397,0,0.037808186,0,0,0,0,0.848506243,0.113685571,1,0,0,0,0,0,0,0,0,0,1,0,0.037808186,0,0,0,0,0.848506243,0.113685571,8.880188317,1.754451908,16.24375828,0.225467134,1.123163158,0,0,2.099719051,2.099719051,1.348630292,3.448349343,14.08298957,12.32853766,MechBurn,None
